,district,rooms,size,level,max_levels,price,rooms_size,size_level,avarege_level
6323,Чиланзарский,1,30.0,2,4,26500.0,30.0,15.0,0.5
6324,Учтепинский,2,45.0,4,4,31500.0,22.5,11.25,1.0
6325,Учтепинский,2,58.0,3,9,35000.0,29.0,19.333333333333332,0.3333333333333333
6326,Мирзо-Улугбекский,2,62.0,1,9,57000.0,31.0,62.0,0.1111111111111111
6327,Учтепинский,2,58.0,10,12,36000.0,29.0,5.8,0.8333333333333334
6328,Чиланзарский,4,74.0,4,4,53000.0,18.5,18.5,1.0
6329,Чиланзарский,4,98.0,9,9,53000.0,24.5,10.88888888888889,1.0
6330,Чиланзарский,4,90.0,7,9,95000.0,22.5,12.857142857142858,0.7777777777777778
6331,Чиланзарский,4,73.0,3,4,66200.0,18.25,24.333333333333332,0.75
6332,Чиланзарский,5,206.0,1,9,190000.0,41.2,206.0,0.1111111111111111
6333,Чиланзарский,3,58.0,2,4,40500.0,19.333333333333332,29.0,0.5
6334,Учтепинский,3,66.0,2,5,67000.0,22.0,33.0,0.4
6335,Чиланзарский,2,63.0,5,9,40300.0,31.5,12.6,0.5555555555555556
6336,Чиланзарский,3,65.0,4,4,41000.0,21.666666666666668,16.25,1.0
6337,Чиланзарский,1,42.0,5,9,35000.0,42.0,8.4,0.5555555555555556
6338,Чиланзарский,1,20.0,3,9,14500.0,20.0,6.666666666666667,0.3333333333333333
6339,Чиланзарский,3,70.0,4,4,46500.0,23.333333333333332,17.5,1.0
6340,Чиланзарский,3,70.0,5,5,40000.0,23.333333333333332,14.0,1.0
6341,Учтепинский,3,63.0,4,4,40000.0,21.0,15.75,1.0
6342,Учтепинский,4,120.0,1,4,93500.0,30.0,120.0,0.25
6343,Чиланзарский,2,64.0,3,4,56500.0,32.0,21.333333333333332,0.75
6344,Чиланзарский,2,43.0,2,4,39800.0,21.5,21.5,0.5
6345,Учтепинский,1,33.0,3,4,23500.0,33.0,11.0,0.75
6346,Чиланзарский,1,28.0,1,4,25500.0,28.0,28.0,0.25
6347,Мирзо-Улугбекский,1,40.0,3,3,30000.0,40.0,13.333333333333334,1.0
6348,Чиланзарский,4,85.0,9,9,68000.0,21.25,9.444444444444445,1.0
6349,Чиланзарский,3,68.0,2,4,56000.0,22.666666666666668,34.0,0.5
6350,Юнусабадский,2,60.0,3,9,48000.0,30.0,20.0,0.3333333333333333
6351,Чиланзарский,2,62.0,2,4,40000.0,31.0,31.0,0.5
6352,Чиланзарский,2,69.0,5,9,59000.0,34.5,13.8,0.5555555555555556
6353,Учтепинский,3,90.0,7,9,52500.0,30.0,12.857142857142858,0.7777777777777778
6354,Учтепинский,3,55.0,2,4,43500.0,18.333333333333332,27.5,0.5
6355,Чиланзарский,3,70.0,5,5,41000.0,23.333333333333332,14.0,1.0
6356,Чиланзарский,1,38.0,3,4,31500.0,38.0,12.666666666666666,0.75
6357,Чиланзарский,3,100.0,4,12,54000.0,33.333333333333336,25.0,0.3333333333333333
6358,Учтепинский,3,92.0,1,4,65000.0,30.666666666666668,92.0,0.25
6359,Мирзо-Улугбекский,3,80.0,4,5,45000.0,26.666666666666668,20.0,0.8
6360,Яшнободский,3,121.0,2,8,116001.0,40.333333333333336,60.5,0.25
6361,Учтепинский,1,38.0,4,4,25000.0,38.0,9.5,1.0
6362,Чиланзарский,2,63.0,7,9,45000.0,31.5,9.0,0.7777777777777778
6363,Чиланзарский,3,66.0,4,4,49000.0,22.0,16.5,1.0
6364,Учтепинский,2,56.0,4,5,40000.0,28.0,14.0,0.8
6365,Чиланзарский,3,70.0,1,9,61000.0,23.333333333333332,70.0,0.1111111111111111
6366,Учтепинский,2,60.0,5,5,34000.0,30.0,12.0,1.0
6367,Чиланзарский,3,73.0,8,9,38200.0,24.333333333333332,9.125,0.8888888888888888
6368,Чиланзарский,3,65.0,2,4,44500.0,21.666666666666668,32.5,0.5
6369,Учтепинский,2,54.0,5,9,38000.0,27.0,10.8,0.5555555555555556
6370,Чиланзарский,4,105.0,3,9,85000.0,26.25,35.0,0.3333333333333333
6371,Чиланзарский,5,128.0,1,9,85000.0,25.6,128.0,0.1111111111111111
6372,Чиланзарский,4,102.0,4,8,78500.0,25.5,25.5,0.5
6373,Учтепинский,4,76.0,5,5,60500.0,19.0,15.2,1.0
6374,Чиланзарский,1,30.0,4,5,27000.0,30.0,7.5,0.8
6375,Чиланзарский,1,34.0,1,4,27000.0,34.0,34.0,0.25
6376,Чиланзарский,2,42.0,2,4,34500.0,21.0,21.0,0.5
6377,Учтепинский,5,100.0,4,4,54000.0,20.0,25.0,1.0
6378,Чиланзарский,1,26.0,2,4,22500.0,26.0,13.0,0.5
6379,Яшнободский,2,50.0,1,9,53000.0,25.0,50.0,0.1111111111111111
6380,Чиланзарский,3,80.0,7,9,45500.0,26.666666666666668,11.428571428571429,0.7777777777777778
6381,Учтепинский,4,80.0,5,5,52500.0,20.0,16.0,1.0
6382,Учтепинский,2,63.0,1,4,37000.0,31.5,63.0,0.25
6383,Учтепинский,4,80.0,4,5,66500.0,20.0,20.0,0.8
6384,Чиланзарский,4,96.0,7,9,67000.0,24.0,13.714285714285714,0.7777777777777778
6385,Чиланзарский,3,72.0,5,5,41500.0,24.0,14.4,1.0
6386,Чиланзарский,3,80.0,2,4,68000.0,26.666666666666668,40.0,0.5
6387,Учтепинский,3,76.0,4,4,55500.0,25.333333333333332,19.0,1.0
6388,Чиланзарский,3,70.0,5,5,39000.0,23.333333333333332,14.0,1.0
6389,Чиланзарский,2,45.0,2,4,48000.0,22.5,22.5,0.5
6390,Учтепинский,4,100.0,3,5,61500.0,25.0,33.333333333333336,0.6
6391,Шайхантахурский,1,25.0,3,5,22000.0,25.0,8.333333333333334,0.6
6392,Чиланзарский,2,60.0,9,9,59000.0,30.0,6.666666666666667,1.0
6393,Учтепинский,3,62.0,5,5,48000.0,20.666666666666668,12.4,1.0
6394,Чиланзарский,3,60.0,5,5,47000.0,20.0,12.0,1.0
6395,Чиланзарский,3,72.0,9,9,36000.0,24.0,8.0,1.0
6396,Учтепинский,4,80.0,4,5,51500.0,20.0,20.0,0.8
6397,Чиланзарский,3,91.0,9,9,42200.0,30.333333333333332,10.11111111111111,1.0
6398,Чиланзарский,2,80.0,9,9,75000.0,40.0,8.88888888888889,1.0
6399,Яшнободский,2,46.0,1,5,25000.0,23.0,46.0,0.2
6400,Юнусабадский,2,56.0,1,4,48000.0,28.0,56.0,0.25
6401,Чиланзарский,2,45.0,4,4,45000.0,22.5,11.25,1.0
6402,Чиланзарский,4,105.0,9,9,58000.0,26.25,11.666666666666666,1.0
6403,Чиланзарский,3,72.0,8,9,44000.0,24.0,9.0,0.8888888888888888
6404,Учтепинский,3,90.0,1,12,51000.0,30.0,90.0,0.08333333333333333
6405,Чиланзарский,2,59.0,2,9,51000.0,29.5,29.5,0.2222222222222222
6406,Чиланзарский,2,58.0,7,9,36000.0,29.0,8.285714285714286,0.7777777777777778
6407,Чиланзарский,3,68.0,5,5,47000.0,22.666666666666668,13.6,1.0
6408,Учтепинский,3,82.0,11,12,35000.0,27.333333333333332,7.454545454545454,0.9166666666666666
6409,Учтепинский,2,45.0,5,5,34000.0,22.5,9.0,1.0
6410,Учтепинский,3,70.0,4,12,51000.0,23.333333333333332,17.5,0.3333333333333333
6411,Чиланзарский,3,90.0,5,9,58400.0,30.0,18.0,0.5555555555555556
6412,Яккасарайский,3,101.0,1,9,119000.0,33.666666666666664,101.0,0.1111111111111111
6413,Яшнободский,3,65.0,5,5,68000.0,21.666666666666668,13.0,1.0
6414,Яккасарайский,2,40.0,3,4,40000.0,20.0,13.333333333333334,0.75
6415,Чиланзарский,3,68.0,4,5,50000.0,22.666666666666668,17.0,0.8
6416,Яшнободский,2,42.0,3,5,37000.0,21.0,14.0,0.6
6417,Мирабадский,3,63.0,2,4,63000.0,21.0,31.5,0.5
6418,Чиланзарский,2,55.0,1,4,39800.0,27.5,55.0,0.25
6419,Учтепинский,2,48.0,4,5,29500.0,24.0,12.0,0.8
6420,Учтепинский,5,107.0,4,4,68000.0,21.4,26.75,1.0
6421,Чиланзарский,5,106.0,2,5,68000.0,21.2,53.0,0.4
6422,Чиланзарский,3,74.0,3,5,50000.0,24.666666666666668,24.666666666666668,0.6
6423,Чиланзарский,2,48.0,2,5,41500.0,24.0,24.0,0.4
6424,Чиланзарский,4,140.0,3,9,81500.0,35.0,46.666666666666664,0.3333333333333333
6425,Чиланзарский,4,100.0,3,12,55000.0,25.0,33.333333333333336,0.25
6426,Учтепинский,3,65.0,4,4,44000.0,21.666666666666668,16.25,1.0
6427,Учтепинский,2,56.0,4,5,54000.0,28.0,14.0,0.8
6428,Учтепинский,2,53.0,1,4,36000.0,26.5,53.0,0.25
6429,Юнусабадский,4,100.0,4,4,72500.0,25.0,25.0,1.0
6430,Учтепинский,3,98.0,2,4,68000.0,32.666666666666664,49.0,0.5
6431,Чиланзарский,3,96.0,9,9,63000.0,32.0,10.666666666666666,1.0
6432,Чиланзарский,4,93.0,4,4,63500.0,23.25,23.25,1.0
6433,Чиланзарский,2,60.0,9,9,49500.0,30.0,6.666666666666667,1.0
6434,Чиланзарский,5,82.0,4,4,72000.0,16.4,20.5,1.0
6435,Учтепинский,5,120.0,9,9,52000.0,24.0,13.333333333333334,1.0
6436,Учтепинский,4,80.0,6,9,59500.0,20.0,13.333333333333334,0.6666666666666666
6437,Чиланзарский,1,25.0,2,4,24000.0,25.0,12.5,0.5
6438,Учтепинский,3,72.0,3,9,45000.0,24.0,24.0,0.3333333333333333
6439,Учтепинский,4,94.0,9,9,45000.0,23.5,10.444444444444445,1.0
6440,Учтепинский,3,65.0,4,9,47500.0,21.666666666666668,16.25,0.4444444444444444
6441,Яшнободский,1,43.0,4,9,26900.0,43.0,10.75,0.4444444444444444
6442,Учтепинский,4,78.0,5,5,47300.0,19.5,15.6,1.0
6443,Яккасарайский,4,185.0,4,8,168000.0,46.25,46.25,0.5
6444,Чиланзарский,4,85.0,3,4,52500.0,21.25,28.333333333333332,0.75
6445,Чиланзарский,4,72.0,4,4,55500.0,18.0,18.0,1.0
6446,Мирзо-Улугбекский,4,130.0,4,4,95000.0,32.5,32.5,1.0
6447,Чиланзарский,4,76.0,2,4,68000.0,19.0,38.0,0.5
6448,Чиланзарский,4,80.0,3,4,54000.0,20.0,26.666666666666668,0.75
6449,Учтепинский,2,48.0,4,4,31000.0,24.0,12.0,1.0
6450,Чиланзарский,2,66.0,3,9,47000.0,33.0,22.0,0.3333333333333333
6451,Чиланзарский,2,46.0,4,5,37000.0,23.0,11.5,0.8
6452,Учтепинский,1,42.0,5,5,26000.0,42.0,8.4,1.0
6453,Учтепинский,4,110.0,3,3,91000.0,27.5,36.666666666666664,1.0
6454,Чиланзарский,4,110.0,3,4,105000.0,27.5,36.666666666666664,0.75
6455,Чиланзарский,3,70.0,4,4,39500.0,23.333333333333332,17.5,1.0
6456,Чиланзарский,3,68.0,2,5,53500.0,22.666666666666668,34.0,0.4
6457,Чиланзарский,3,60.0,3,5,47000.0,20.0,20.0,0.6
6458,Чиланзарский,3,58.0,1,4,39000.0,19.333333333333332,58.0,0.25
6459,Мирзо-Улугбекский,4,110.0,5,9,85000.0,27.5,22.0,0.5555555555555556
6460,Юнусабадский,4,90.0,2,4,72000.0,22.5,45.0,0.5
6461,Яккасарайский,3,80.0,6,8,45000.0,26.666666666666668,13.333333333333334,0.75
6462,Чиланзарский,1,30.0,2,4,25000.0,30.0,15.0,0.5
6463,Мирабадский,3,72.0,1,2,40000.0,24.0,72.0,0.5
6464,Олмазорский,3,71.0,2,9,41000.0,23.666666666666668,35.5,0.2222222222222222
6465,Яккасарайский,2,51.0,4,4,33500.0,25.5,12.75,1.0
6466,Мирабадский,4,90.0,4,4,90000.0,22.5,22.5,1.0
6467,Шайхантахурский,2,48.0,8,9,65000.0,24.0,6.0,0.8888888888888888
6468,Мирзо-Улугбекский,2,63.0,1,4,43500.0,31.5,63.0,0.25
6469,Мирзо-Улугбекский,2,64.0,6,7,45000.0,32.0,10.666666666666666,0.8571428571428571
6470,Яккасарайский,3,72.0,3,8,94000.0,24.0,24.0,0.375
6471,Яккасарайский,3,80.0,7,10,110000.0,26.666666666666668,11.428571428571429,0.7
6472,Яшнободский,2,52.0,7,9,44500.0,26.0,7.428571428571429,0.7777777777777778
6473,Мирзо-Улугбекский,2,47.0,2,2,23000.0,23.5,23.5,1.0
6474,Мирабадский,4,121.0,6,10,120000.0,30.25,20.166666666666668,0.6
6475,Шайхантахурский,3,80.0,1,3,105000.0,26.666666666666668,80.0,0.3333333333333333
6476,Мирабадский,4,150.0,3,12,140000.0,37.5,50.0,0.25
6477,Учтепинский,2,70.0,4,5,41500.0,35.0,17.5,0.8
6478,Учтепинский,2,70.0,4,5,41500.0,35.0,17.5,0.8
6479,Мирабадский,3,80.0,7,9,60000.0,26.666666666666668,11.428571428571429,0.7777777777777778
6480,Чиланзарский,2,37.0,1,4,41000.0,18.5,37.0,0.25
6481,Чиланзарский,4,95.0,2,4,83000.0,23.75,47.5,0.5
6482,Учтепинский,2,56.0,1,4,40500.0,28.0,56.0,0.25
6483,Учтепинский,3,68.0,1,4,40000.0,22.666666666666668,68.0,0.25
6484,Учтепинский,2,45.0,3,4,35000.0,22.5,15.0,0.75
6485,Чиланзарский,3,68.0,3,5,48500.0,22.666666666666668,22.666666666666668,0.6
6486,Учтепинский,4,80.0,3,4,52500.0,20.0,26.666666666666668,0.75
6488,Мирзо-Улугбекский,2,46.0,4,4,38000.0,23.0,11.5,1.0
6489,Юнусабадский,3,148.0,2,8,136000.0,49.333333333333336,74.0,0.25
6490,Мирабадский,3,115.0,4,7,157550.0,38.333333333333336,28.75,0.5714285714285714
6491,Олмазорский,3,72.0,5,9,46000.0,24.0,14.4,0.5555555555555556
6492,Мирабадский,2,94.0,4,7,128780.0,47.0,23.5,0.5714285714285714
6493,Юнусабадский,3,58.0,1,4,36000.0,19.333333333333332,58.0,0.25
6494,Юнусабадский,4,90.0,2,4,53000.0,22.5,45.0,0.5
6495,Юнусабадский,4,176.0,6,8,167200.0,44.0,29.333333333333332,0.75
6496,Мирзо-Улугбекский,2,115.0,4,5,93000.0,57.5,28.75,0.8
6497,Яшнободский,4,92.0,4,4,54000.0,23.0,23.0,1.0
6498,Яшнободский,2,46.0,1,3,29500.0,23.0,46.0,0.3333333333333333
6499,Юнусабадский,3,131.0,3,8,128000.0,43.666666666666664,43.666666666666664,0.375
6500,Учтепинский,2,53.0,4,5,39500.0,26.5,13.25,0.8
6501,Юнусабадский,3,65.0,3,4,76000.0,21.666666666666668,21.666666666666668,0.75
6502,Мирзо-Улугбекский,1,38.0,4,4,21000.0,38.0,9.5,1.0
6503,Мирзо-Улугбекский,3,79.0,4,5,53000.0,26.333333333333332,19.75,0.8
6504,Мирзо-Улугбекский,2,46.0,4,4,30500.0,23.0,11.5,1.0
6505,Яшнободский,5,133.0,4,9,79000.0,26.6,33.25,0.4444444444444444
6506,Сергелийский,3,80.0,3,7,50000.0,26.666666666666668,26.666666666666668,0.42857142857142855
6507,Яшнободский,2,62.0,8,9,29900.0,31.0,7.75,0.8888888888888888
6508,Чиланзарский,1,32.0,4,4,27500.0,32.0,8.0,1.0
6509,Мирзо-Улугбекский,2,42.0,3,4,32000.0,21.0,14.0,0.75
6510,Яшнободский,1,30.0,3,5,21000.0,30.0,10.0,0.6
6511,Сергелийский,2,52.0,1,7,35000.0,26.0,52.0,0.14285714285714285
6512,Мирзо-Улугбекский,3,62.0,5,5,35000.0,20.666666666666668,12.4,1.0
6513,Мирзо-Улугбекский,2,51.0,4,4,30000.0,25.5,12.75,1.0
6514,Юнусабадский,2,72.0,9,9,42108.0,36.0,8.0,1.0
6515,Мирзо-Улугбекский,2,50.0,1,5,31000.0,25.0,50.0,0.2
6516,Мирзо-Улугбекский,2,60.0,3,5,30500.0,30.0,20.0,0.6
6518,Мирзо-Улугбекский,2,48.0,4,4,28000.0,24.0,12.0,1.0
6519,Мирзо-Улугбекский,2,42.0,2,5,33500.0,21.0,21.0,0.4
6520,Яккасарайский,4,100.0,1,9,90000.0,25.0,100.0,0.1111111111111111
6521,Яшнободский,2,48.0,3,5,34000.0,24.0,16.0,0.6
6522,Мирабадский,3,88.0,5,5,49000.0,29.333333333333332,17.6,1.0
6523,Мирабадский,4,120.0,1,4,135000.0,30.0,120.0,0.25
6524,Чиланзарский,2,50.0,1,4,35500.0,25.0,50.0,0.25
6525,Мирзо-Улугбекский,2,55.0,2,4,35000.0,27.5,27.5,0.5
6526,Мирзо-Улугбекский,5,100.0,4,4,48000.0,20.0,25.0,1.0
6527,Чиланзарский,1,33.0,4,4,25000.0,33.0,8.25,1.0
6528,Яккасарайский,2,78.0,1,4,85000.0,39.0,78.0,0.25
6529,Юнусабадский,1,42.0,1,5,28500.0,42.0,42.0,0.2
6530,Мирзо-Улугбекский,2,50.0,4,4,26500.0,25.0,12.5,1.0
6531,Шайхантахурский,3,68.37,2,9,56000.0,22.790000000000003,34.185,0.2222222222222222
6532,Мирзо-Улугбекский,4,92.0,3,5,61000.0,23.0,30.666666666666668,0.6
6533,Чиланзарский,2,63.0,1,5,45000.0,31.5,63.0,0.2
6534,Чиланзарский,2,58.0,1,9,35000.0,29.0,58.0,0.1111111111111111
6535,Шайхантахурский,1,70.0,6,7,60000.0,70.0,11.666666666666666,0.8571428571428571
6536,Учтепинский,2,56.0,6,9,34500.0,28.0,9.333333333333334,0.6666666666666666
6537,Юнусабадский,1,50.0,7,9,37500.0,50.0,7.142857142857143,0.7777777777777778
6538,Мирабадский,1,43.0,4,8,52000.0,43.0,10.75,0.5
6539,Мирабадский,2,53.0,9,10,48000.0,26.5,5.888888888888889,0.9
6540,Юнусабадский,3,72.0,4,9,78000.0,24.0,18.0,0.4444444444444444
6541,Яккасарайский,3,105.0,5,9,135000.0,35.0,21.0,0.5555555555555556
6543,Сергелийский,2,42.0,5,7,35000.0,21.0,8.4,0.7142857142857143
6544,Яккасарайский,2,49.0,4,5,36000.0,24.5,12.25,0.8
6546,Яшнободский,3,61.91,8,9,50027.0,20.636666666666667,7.73875,0.8888888888888888
6547,Яшнободский,2,53.1,3,6,34326.0,26.55,17.7,0.5
6548,Мирзо-Улугбекский,2,39.9,4,9,21823.0,19.95,9.975,0.4444444444444444
6549,Мирзо-Улугбекский,2,50.3,5,9,27511.0,25.15,10.059999999999999,0.5555555555555556
6550,Мирзо-Улугбекский,2,41.4,5,9,22379.0,20.7,8.28,0.5555555555555556
6551,Яшнободский,2,52.5,3,9,42423.0,26.25,17.5,0.3333333333333333
6552,Яшнободский,4,104.1,5,9,84119.0,26.025,20.82,0.5555555555555556
6553,Яшнободский,2,76.0,2,9,61413.0,38.0,38.0,0.2222222222222222
6554,Мирзо-Улугбекский,1,26.4,5,9,14439.0,26.4,5.279999999999999,0.5555555555555556
6555,Шайхантахурский,2,50.0,8,12,31000.0,25.0,6.25,0.6666666666666666
6556,Сергелийский,2,54.0,6,7,34075.0,27.0,9.0,0.8571428571428571
6557,Юнусабадский,3,78.0,4,5,43000.0,26.0,19.5,0.8
6558,Чиланзарский,2,46.0,3,4,40000.0,23.0,15.333333333333334,0.75
6559,Чиланзарский,2,54.0,2,4,39500.0,27.0,27.0,0.5
6560,Чиланзарский,1,33.0,2,4,34000.0,33.0,16.5,0.5
6561,Чиланзарский,3,62.0,2,4,52500.0,20.666666666666668,31.0,0.5
6562,Чиланзарский,3,78.0,9,9,53500.0,26.0,8.666666666666666,1.0
6563,Чиланзарский,2,55.0,4,4,36500.0,27.5,13.75,1.0
6564,Учтепинский,3,72.0,5,5,42400.0,24.0,14.4,1.0
6565,Учтепинский,4,80.0,1,4,55000.0,20.0,80.0,0.25
6566,Учтепинский,4,100.0,1,4,87000.0,25.0,100.0,0.25
6567,Чиланзарский,3,110.0,2,4,115000.0,36.666666666666664,55.0,0.5
6568,Яккасарайский,1,43.0,5,16,36000.0,43.0,8.6,0.3125
6569,Чиланзарский,2,50.0,4,4,32000.0,25.0,12.5,1.0
6570,Чиланзарский,4,94.0,9,9,60132.0,23.5,10.444444444444445,1.0
6571,Чиланзарский,2,49.0,4,4,35000.0,24.5,12.25,1.0
6572,Олмазорский,3,91.0,3,3,85000.0,30.333333333333332,30.333333333333332,1.0
6573,Чиланзарский,3,72.0,4,9,43000.0,24.0,18.0,0.4444444444444444
6574,Чиланзарский,1,30.0,4,4,26500.0,30.0,7.5,1.0
6575,Учтепинский,1,36.0,3,4,25500.0,36.0,12.0,0.75
6576,Чиланзарский,4,110.0,3,9,84000.0,27.5,36.666666666666664,0.3333333333333333
6577,Учтепинский,2,90.0,2,5,65000.0,45.0,45.0,0.4
6578,Шайхантахурский,3,72.0,2,5,40000.0,24.0,36.0,0.4
6579,Яшнободский,2,70.0,5,9,50000.0,35.0,14.0,0.5555555555555556
6580,Учтепинский,2,48.0,5,5,31000.0,24.0,9.6,1.0
6581,Учтепинский,4,86.0,2,5,66000.0,21.5,43.0,0.4
6582,Учтепинский,3,72.0,1,9,48000.0,24.0,72.0,0.1111111111111111
6583,Учтепинский,4,90.0,3,5,48000.0,22.5,30.0,0.6
6584,Учтепинский,3,84.0,6,9,53500.0,28.0,14.0,0.6666666666666666
6585,Чиланзарский,2,58.0,8,9,33500.0,29.0,7.25,0.8888888888888888
6586,Чиланзарский,2,54.0,2,5,43000.0,27.0,27.0,0.4
6587,Чиланзарский,2,65.0,5,12,42500.0,32.5,13.0,0.4166666666666667
6588,Чиланзарский,2,63.0,5,9,66000.0,31.5,12.6,0.5555555555555556
6589,Учтепинский,1,32.0,4,4,23000.0,32.0,8.0,1.0
6590,Чиланзарский,1,39.0,4,4,26000.0,39.0,9.75,1.0
6591,Яккасарайский,2,51.0,1,5,60000.0,25.5,51.0,0.2
6592,Яккасарайский,6,145.0,1,9,142000.0,24.166666666666668,145.0,0.1111111111111111
6593,Шайхантахурский,3,80.0,6,9,48000.0,26.666666666666668,13.333333333333334,0.6666666666666666
6594,Шайхантахурский,3,95.0,6,9,78000.0,31.666666666666668,15.833333333333334,0.6666666666666666
6595,Шайхантахурский,2,48.0,8,9,69000.0,24.0,6.0,0.8888888888888888
